SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,
25/03/1987 09:00,,,26.1,(vco),,,,,,,,,,,,,,,,,,,,,,,33,(vco),,,,,,,12,(vco),,,,,,,,,,,,,,,69.5,(vco),,,,,
26/03/1987 09:00,,,17,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,8,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/03/1987 09:00,,,15.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/03/1987 09:00,,,10.4,(vco),,,,,,,,,,,,,,,,,,,,,,,10,(vco),,,,,,,1.5,(vco),,,,,,,,,,,,,,,17.5,(vco),,,,,
29/03/1987 09:00,,,7.6,(vco),,,,,,,,,,,,,,,,,,,,,,,4,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6.5,(vco),,,,,
30/03/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
31/03/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/04/1987 09:00,,,18.7,(vco),,,,,,,,,,,,,,,,,,,,,,,1,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0.8,(vco),,,,,
02/04/1987 09:00,,,23.5,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,5.5,(vco),,,,,
03/04/1987 09:00,,,27.8,(vco),,,,,,,,,,,,,,,,,,,,,,,31,(vco),,,,,,,15,(vco),,,,,,,,,,,,,,,44.5,(vco),,,,,
04/04/1987 09:00,,,32.1,(vco),,,,,,,,,,,,,,,,,,,,,,,26.5,(vco),,,,,,,4.5,(vco),,,,,,,,,,,,,,,24,(vco),,,,,
05/04/1987 09:00,,,29.3,(vco),,,,,,,,,,,,,,,,,,,,,,,29,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,60,(vco),,,,,
06/04/1987 09:00,,,26.7,(vco),,,,,,,,,,,,,,,,,,,,,,,11,(vco),,,,,,,2.5,(vco),,,,,,,,,,,,,,,12.5,(vco),,,,,
07/04/1987 09:00,,,24.6,(vco),,,,,,,,,,,,,,,,,,,,,,,26,(vco),,,,,,,13,(vco),,,,,,,,,,,,,,,37,(vco),,,,,
08/04/1987 09:00,,,19.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,28,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
09/04/1987 09:00,,,17.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0.5,(vco),,,,,,,10,(vco),,,,,,,,,,,,,,,3,(vco),,,,,
10/04/1987 09:00,,,9.9,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,4,(vco),,,,,
11/04/1987 09:00,,,7.6,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6,(vco),,,,,
12/04/1987 09:00,,,5.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0.5,(vco),,,,,
13/04/1987 09:00,,,3.6,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1,(vco),,,,,
14/04/1987 09:00,,,1.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,6.5,(vco),,,,,,,1.2,(vco),,,,,,,,,,,,,,,8,(vco),,,,,
18/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0.5,(vco),,,,,
23/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/04/1987 09:00,,,7.8,(vco),,,,,,,,,,,,,,,,,,,,,,,15,(vco),,,,,,,5.5,(vco),,,,,,,,,,,,,,,15.5,(vco),,,,,
25/04/1987 09:00,,,9.5,(vco),,,,,,,,,,,,,,,,,,,,,,,20,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,17.5,(vco),,,,,
26/04/1987 09:00,,,3.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/04/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/04/1987 09:00,,,4.6,(vco),,,,,,,,,,,,,,,,,,,,,,,9.5,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,4,(vco),,,,,
29/04/1987 09:00,,,7.4,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,2.5,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,
30/04/1987 09:00,,,9.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
03/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
04/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
05/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
06/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
08/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
09/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,6,(vco),,,,,,,2.5,(vco),,,,,,,,,,,,,,,14.5,(vco),,,,,
11/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,7,(vco),,,,,
27/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
31/05/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
03/06/1987 09:00,,,1.5,(vco),,,,,,,,,,,,,,,,,,,,,,,1,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
04/06/1987 09:00,,,3.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
05/06/1987 09:00,,,6.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,
06/06/1987 09:00,,,9.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/06/1987 09:00,,,7.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0.6,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2,(vco),,,,,
08/06/1987 09:00,,,1.3,(vco),,,,,,,,,,,,,,,,,,,,,,,10,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6,(vco),,,,,
09/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1.5,(vco),,,,,
10/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,10.5,(vco),,,,,
11/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,8,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/06/1987 09:00,,,3.7,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1.5,(vco),,,,,
13/06/1987 09:00,,,5.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,10,(vco),,,,,
14/06/1987 09:00,,,8.6,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/06/1987 09:00,,,9.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/06/1987 09:00,,,9.4,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6.5,(vco),,,,,
17/06/1987 09:00,,,6.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/06/1987 09:00,,,4.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/06/1987 09:00,,,2.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1,(vco),,,,,
20/06/1987 09:00,,,1.4,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,9.5,(vco),,,,,
21/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/06/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,4,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
03/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
04/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
05/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,5,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
06/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
08/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
09/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
11/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,10,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,9,(vco),,,,,
17/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,20,(vco),,,,,
18/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/07/1987 09:00,,,1.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
31/07/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
03/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
04/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
05/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
06/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,
08/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
09/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
11/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/08/1987 09:00,,,1.2,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1.5,(vco),,,,,
17/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/08/1987 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
